latitude,longitude,altitude,geometry,coordinates,@id,amenity,building,type,name,shop,brand,brand:wikidata,cuisine,takeaway,website,addr:city,addr:housenumber,addr:postcode,addr:street,air_conditioning,bar,opening_hours,phone,smoking,wikidata,wikipedia,internet_access,alt_name,capacity,note,landuse,addr:suburb,outdoor_seating,addr:unit,delivery,wheelchair,check_date,tourism,diet:vegetarian,created_by,indoor_seating,addr:place,operator,name:fa,disused,cmt,description,ele,source,sym,addr:housename,name:ru,level,short_name,man_made,name:es,name:en,addr:country,official_name,wifi,contact:phone,start_date,name:fr,toilets,toilets:access,parking,popular name,email,food,diet:vegan,internet_access:fee,name:ca,name:hi,brand:wikipedia,name:ko,fixme,name:kn,name:de,name:ar,addr:hamlet,drive_through,phone_1,access,building:levels,source:height,name:ja,drink:coffee,drink:tea,seats,tables,addr:subdistrict,payment:cash,payment:debit_cards,payment:paytm,sport,alcohol,drink:beer,drink:vodka,drink:wine,self_service,drink:sake,branch,name:he,name:bn,addr:block,contact:email,contact:facebook,contact:instagram,contact:website,drink:shake,addr:district,instagram,indoor,diet:lacto_vegetarian,drink:hot_chocolate,opening_hours:covid19,diet:non-vegetarian,reservation,amenity_1,organic,addr:full
28.680074,77.172529,,Point,,node/8151189584,restaurant,,,Puran Dhabha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sanjay Market, Oppo Nimri Colony, Ashok Vihar, Phase-4, Ashok Vihar IV, Ashok Vihar, Block L, JJ Colony Wazirpur, Ashok Vihar, Delhi,"
28.6800255,77.0899041,,Point,,node/8151189585,restaurant,,,Shri Krishna Udupi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A-1/1, mianwali nagar Metro pillar No. 293, Peera Garhi, Peeragarhi Village, Paschim Vihar, New Delhi, Delhi"
28.6800138,77.1855275,,Point,,node/8151189586,restaurant,,,Raju Chaat Bhandar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76, Swami Narayan Marg, Block A, Ashok Vihar, Delhi,"
28.6800126,77.1998538,,Point,,node/8151189587,restaurant,,,Vikrant Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7280, Block B, Shakti Nagar, Delhi,"
28.6799757,77.0876789,,Point,,node/8151189588,restaurant,,,Da Pizza Makers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RR-11 MAIN WALI NAGAR,, Paschim Vihar, Block A 7, Mianwali Nagar, Paschim Vihar, New Delhi, Delhi"
28.6798789,77.2083074,,Point,,node/8151189589,restaurant,,,Daawat-E-Mezbaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No. 26-A/UA, Bunglow Road, Kamla Nagar, Block UA, Jawahar Nagar, Kamla Nagar, Delhi,"
28.6797335,77.0606127,,Point,,node/8151189590,restaurant,,,Khanabedosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H.No. 77A, Extn 2B, Nangloi, Block 2B, Nangloi Extension, Nangloi, Delhi,"
28.679732,77.061207,,Point,,node/8151189591,restaurant,,,FOOD GALLERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24 Extension 2B, Nangloi Delhi, Block 2B, Nangloi Extension, Nangloi, New Delhi, Delhi"
28.6797211,77.194019,,Point,,node/8151189592,restaurant,,,Govardhan Vegetarian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28/5, Nangia Park Chowk, Block 29, Shakti Nagar, Delhi,"
28.6793593,77.1636802,,Point,,node/8151189593,restaurant,,,Burger Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1997, Jagannath Marg, Atul Grove Road, Ganeshpura, Tri Nagar, New Delhi, Delhi 110034, Ganeshpura B, Ganeshpura, Tri Nagar, New Delhi, Delhi"
28.6792435,77.0940709,,Point,,node/8151189594,restaurant,,,Maa Ji Di Rasoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"487/7, Peera Garhi, Peeragarhi Village, Paschim Vihar, New Delhi, Delhi"
28.6792372,77.2037598,,Point,,node/8151189595,restaurant,,,Udupi Krishna Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"F-45, Kohlapur Rd, Kamla Nagar, Block F, Kamla Nagar, Delhi,"
28.678583,77.191584,,Point,,node/8151189596,restaurant,,,Delhi Darbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2/17, Gudad Basti, Near Mata Mandir, Sabji Mandi, Sanjay Nagar, Gulabi Bagh, Delhi,"
28.678213,77.063624,,Point,,node/8151189597,restaurant,,,Silly Chilli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plot No. 19 Block A, Talab Wali Gali Extension, 2 Nangloi, Parashar Kunj, Block G, Nangloi Extension, Nangloi, Delhi,"
28.677828,77.201233,,Point,,node/8151189598,restaurant,,,Darvesh Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7673, Birla Lane Clock Tower, (Near Amba Cinema), Block 40, Shakti Nagar, Delhi,"
28.67745,77.204621,,Point,,node/8151189599,restaurant,,,Uncle Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1612, Ghanta Ghar - Kohlapur Rd, Block F, Kamla Nagar, Old Delhi, Delhi"
28.5374353,77.3001822,,Point,,node/8151189600,restaurant,,,Syrian Restaurant Sarita Vihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235a, 235A, Haddu Mohalla, Madanpur Khadar Village, Sarita Vihar, New Delhi, Delhi"
28.676516,77.076852,,Point,,node/8151189601,restaurant,,,Bikaneer Sweets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-10, Jwalapuri 60 Feet Rd, Camp No 4, Jwalapuri, Paschim Vihar, Delhi,"
28.676435,77.202481,,Point,,node/8151189602,restaurant,,,Vishal Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5122, Harphool Singh Building, Sabzi Mandi, Ghanta Ghar Chowk, Kamla Nagar, Block F, Delhi,"
28.6757086,77.180606,,Point,,node/8151189603,restaurant,,,New Chinese Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A203, Block-A, Shastri Nagar, Block B, Shastri Nagar, New Delhi, Delhi"
28.6752209,77.2073838,,Point,,node/8151189604,restaurant,,,Desert Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dr Bhim Rao Ambedkar Marg, Block A, Malka Ganj, New Delhi, Delhi"
28.6750703,77.1675396,,Point,,node/8151189605,restaurant,,,Sharma Dhaba & Caters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131, Block A, Anand Nagar, Inderlok, Delhi,"
28.6744687,77.1067554,,Point,,node/8151189606,restaurant,,,Shahi Naan Wala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DDA Market, Shop No. 105, Matthew School, LSC, Road, A 6 Block, Paschim Vihar, New Delhi, Delhi"
28.5374188,77.2670076,,Point,,node/8151189607,restaurant,,,Shere Punjab Dhaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bus Stand, Ma Anandmayee Marg, opposite Kalkaji Depot, opp. Kalkaji, Govind Puri, Block K, Kalkaji, New Delhi, Delhi"
28.6741338,77.1144906,,Point,,node/8151189608,restaurant,,,Crazy Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"C-23, Madi Pur, Near Madipur Metro Station, Madipur JJ Colony, Block E, Janta Colony, Punjabi Bagh, New Delhi, Delhi"
28.6737654,77.1598792,,Point,,node/8151189609,restaurant,,,Gupta sweet corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Onkar Nagar B, Onkar Nagar, Tri Nagar, Delhi,"
28.6736557,77.0901837,,Point,,node/8151189610,restaurant,,,Punjabi dhaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opp. Muthoot Finance, National Market, Paschim Vihar, Peeragarhi Village, Paschim Vihar, New Delhi, Delhi"
28.6734471,77.2254622,,Point,,node/8151189611,restaurant,,,Friends Food Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6, Sham Nath Marg, Prema Kunj, Civil Lines, New Delhi, Delhi"
28.6729509,77.2314043,,Point,,node/8151189612,restaurant,,,Zomsa Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mahatma Gandhi Marg, Ladakh Buddhist Vihar, Ladakh Budh Vihar Colony, Civil Lines, New Delhi, Delhi"
28.6727718,77.0883956,,Point,,node/8151189613,restaurant,,,Chawla Kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vardhman Western Plaza, G-13,14, Bhera Enclave, Paschim Vihar, New Delhi, Delhi"
28.6726717,77.2244296,,Point,,node/8151189614,restaurant,,,Fateh Chand Ki Kachori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4, Raj Niwas Marg, Ludlow Castle, Civil Lines, New Delhi, Delhi"
28.53725,77.2805089,,Point,,node/8151189615,restaurant,,,Shri GuptaZ Restaurant And Banquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shed No.51, DSIDC Market, Okhla Industrial Area, Phase II, Pocket Z, Okhla Phase II, Okhla Industrial Area, New Delhi, Delhi"
28.6726044,77.2170107,,Point,,node/8151189616,restaurant,,,Fateh Chand Ki Kachori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13, Rajpur Rd, Ludlow Castle, Civil Lines, New Delhi, Delhi"
28.6725532,77.1794174,,Point,,node/8151189617,restaurant,,,Burger Bros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No-E-51/6, Main Road, Block E, Shastri Nagar, Nirmri Village, Block B, Shastri Nagar, New Delhi, Delhi"
28.6715879,77.1028311,,Point,,node/8151189618,restaurant,,,Veer Ji Naan Wale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110063, Friends Tower, A 2B Block, Paschim Vihar, New Delhi, Delhi"
28.670682,77.132835,,Point,,node/8151189619,restaurant,,,Dimsum vs Sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"N.o.S-20, Central Market, West Punjabi Bagh, Punjabi Bagh, New Delhi, Delhi"
28.6705981,77.1799317,,Point,,node/8151189620,restaurant,,,burger.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shastri Nagar Rd, Block E2, Shastri Nagar, Delhi,"
28.670538,77.101799,,Point,,node/8151189621,restaurant,,,Momos Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G101, Shivam Towers, A2, DDA Commercial Complex, Paschim Vihar, A 2B Block, Paschim Vihar, New Delhi, Delhi"
28.670425,77.16658,,Point,,node/8151189622,restaurant,,,Sadabahar Haji Chicken Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"461, Old Rohtak Rd, Shahzada Bagh, Phase 3, Shivaji Nagar, Daya Basti, New Delhi, Delhi"
28.537037,77.212256,,Point,,node/8151189623,restaurant,,,China Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No.7 Mcd Lane,Opposite City Drycleaners,Main Market, Delhi, Old Market, Malviya Nagar, New Delhi, Delhi"
28.6702856,77.1095271,,Point,,node/8151189624,restaurant,,,FO- Food Overloded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B1/11 Ground floor, B 1 Block, Paschim Vihar, Delhi,"
28.6702063,77.0836874,,Point,,node/8151189625,restaurant,,,Sunil Momos.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GH 14, GH 14, Block GH 14, Paschim Vihar, New Delhi, Delhi"
28.6701408,77.0846227,,Point,,node/8151189626,restaurant,,,Durga Dosa Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gate No. 6, Shop No. 753, Block GH 14, Paschim Vihar, GH 14, Block GH 14, Paschim Vihar, New Delhi, Delhi"
28.6699037,77.1019385,,Point,,node/8151189627,restaurant,,,Papa Veg Chinese Foods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sundaram Towers, G-112, Friends Tower, Block A2, A 2 Block, Paschim Vihar, New Delhi, Delhi"
28.6697952,77.1678259,,Point,,node/8151189628,restaurant,,,Ashu Chicken Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"435 Main Road, opp. Gupta Complex, Shahzada Bagh, Phase 3, Shivaji Nagar, Inderlok, New Delhi, Delhi"
28.669728,77.1930853,,Point,,node/8151189629,restaurant,,,Zoom Chinese & South Indian Resturant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223-A, Main Road, Chaudhary Nand Lal Marg, Andha Mughal, Basant Nagar, Partap Nagar, Gulabi Bagh, New Delhi, Delhi"
28.6695931,77.0570677,,Point,,node/8151189630,restaurant,,,Pizzallo (Nangloi Rohtak Road),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delhi, Shop no 2, C P complex, main rohtak road nangloi, near bhooto wali gali and bikaner, vodafone, Aman Puri, Block B, Kamruddin Nagar, New Delhi, Delhi"
28.6692107,77.1057577,,Point,,node/8151189631,restaurant,,,Dietico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No. 16, B-2 DDA Market, Paschim Vihar, New Delhi-110063, B 2 Block, Paschim Vihar, New Delhi, Delhi"
28.5367499,77.2530464,,Point,,node/8151189632,restaurant,,,Dogs & Wiches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No 105 1st Floor Market No 2, Chittaranjan Park, Block H, Chittaranjan, New Delhi, Delhi"
28.668855,77.20493,,Point,,node/8151189633,restaurant,,,Siddharth Dhaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8387, Roshanara Rd, Kherian Mohalla, Subzi Mandi, New Delhi, Delhi"
28.6688429,77.0967749,,Point,,node/8151189634,restaurant,,,Baljeets Amritsari Koolcha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D-2, Shubham Enclave, Opp. Distict Park, Jwalaheri Road, Paschim Vihar, Shubham Enclave, Reserve Bank Enclave, Paschim Vihar, New Delhi, Delhi"
28.6681121,77.1120343,,Point,,node/8151189635,restaurant,,,Burger King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BG-5, Baba Ramdev Marg SHOP NO GF – 29, GOURMET HUB, BG-1, Block BG 2, Paschim Vihar, New Delhi, Delhi"
28.6677138,77.0553056,,Point,,node/8151189636,restaurant,,,Prem bhog restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opp Hanuman mandir, New delhi, Najafgarh Rd, Aman Puri, Block B, Sihvram Park, Nangloi, Delhi,"
28.6668211,77.1221357,,Point,,node/8151189637,restaurant,,,Wok to Walk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15, N W Ave Rd, West Punjabi Bagh, Punjabi Bagh, Delhi,"
28.666807,77.119556,,Point,,node/8151189638,restaurant,,,The Derby Cookhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42, N W Ave Rd, Punjabi Bagh, New Delhi, Delhi"
28.6666913,77.1239197,,Point,,node/8151189639,restaurant,,,Headphones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1, Club Rd, West Punjabi Bagh, Punjabi Bagh, New Delhi, Delhi"
28.6666144,77.1215823,,Point,,node/8151189640,restaurant,,,Bikanervala - Indian Restaurant in Punjabi Bagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New Delhi, 28, N.W.A, Club Rd, Punjabi Bagh, Ext, New Delhi, Delhi"
28.5366061,77.2737123,,Point,,node/8151189641,restaurant,,,GP Gautams Paradise Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B-Block Buliding no.11/2, Okhla Industrial Area, Phase II, Pocket B, Okhla Phase II, Okhla Industrial Area, New Delhi, Delhi"
28.6665515,77.1256361,,Point,,node/8151189642,restaurant,,,Raftaar High Speed Bar And Lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15/C, Club Rd, West Punjabi Bagh, Punjabi Bagh, New Delhi, Delhi"
28.6664882,77.1249012,,Point,,node/8151189643,restaurant,,,BlackJack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 23 Club Road West Punjabi Bagh Club Road, N W Ave Rd, West Punjabi Bagh, Punjabi Bagh, Delhi,"
28.6664417,77.126525,,Point,,node/8151189644,restaurant,,,Wok In The Clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3, Club Rd, West Punjabi Bagh, Punjabi Bagh, New Delhi, Delhi"
28.6662605,77.1242404,,Point,,node/8151189645,restaurant,,,Sura Vie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2/85, 1st Floor, Above State Bank Of India, Club Rd, Punjabi Bagh, Delhi,"
28.6660967,77.1256656,,Point,,node/8151189646,restaurant,,,Nutritious Nation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shop No.2, Punjabi Bagh Club Road,Near Bank of Baroda, West Punjabi Bagh, Punjabi Bagh, New Delhi, Delhi"
28.5363005,77.2532949,,Point,,node/8151189647,restaurant,,,C.R. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block H, Chittaranjan, New Delhi, Delhi"
